;Miesiąc;Maksymalna temperatura dobowa;Minimalna temperatura dobowa;Średnia temperatura dobowa;Temperatura minimalna przy gruncie;Suma dobowa opadu;Wysokość pokrywy śnieżnej;Równoważnik wodny śniegu;Usłonecznienie;Czas trwania opadu deszczu;Czas trwania opadu śniegu;Czas trwania opadu deszczu ze śniegiem;Czas trwania gradu;Czas trwania mgły;Czas trwania zamglenia;Czas trwania sadzi;Czas trwania gołoledzi;Czas trwania zamieci śnieżnej niskiej;Czas trwania zamieci śnieżnej wysokiej;Czas trwania zmętnienia;Czas trwania wiatru >=10m/s;Czas trwania wiatru >15m/s;Czas trwania burzy;Czas trwania rosy;Czas trwania szronu;Wystąpienie pokrywy śnieżnej;Izoterma dolna;Izoterma górna;Aktynometria;Miesiąc;Średnie dobowe zachmurzenie ogólne;Średnia dobowa prędkość wiatru;Średnia dobowe ciśnienie pary wodnej;Średnia dobowa wilgotność względna;Średnia dobowe ciśnienie na poziomie stacji;Średnie dobowe ciśnienie na pozimie morza;Suma opadu dzień;Suma opadu noc;PM10;Dzień tygodnia;PM10_prev;PM10_next
2001-07-20;7.0;29.3;16.3;21.3;18.7;20.8;0.0;0.0;9.2;6.0;0.0;0.0;0.0;0.0;3.3;0.0;0.0;0.0;0.0;0.0;0.4;0.1;4.8;0.0;0.0;0.0;0.0;0.0;0.0;7.0;6.4;3.9;19.9;81.9;995.5;1007.9;0.4;20.4;26.7;4;29.1;21.9
2001-07-21;7.0;22.1;14.9;18.6;14.1;1.6;0.0;0.0;7.8;5.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.0;7.0;2.4;19.5;91.3;998.1;1010.7;1.6;0.0;21.9;5;26.7;21.9
2001-07-22;7.0;24.2;16.2;19.8;16.3;0.0;0.0;0.0;5.9;1.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.0;6.8;5.3;18.9;82.9;1003.9;1016.4;0.0;0.0;21.9;6;21.9;23.8
2001-07-23;7.0;24.5;17.9;20.6;17.5;6.8;0.0;0.0;6.7;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.4;0.0;0.0;0.0;0.0;0.0;0.0;7.0;6.6;4.4;20.4;84.4;1002.0;1014.5;0.0;6.8;23.8;0;21.9;18.3
2001-07-24;7.0;25.4;18.0;21.1;17.8;4.0;0.0;0.0;9.9;4.1;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.2;0.0;0.0;0.0;0.0;0.0;0.0;7.0;6.3;3.9;22.1;88.8;997.6;1010.0;0.0;4.0;18.3;1;23.8;23.8
2001-07-25;7.0;24.9;17.6;21.2;16.9;0.0;0.0;0.0;14.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6;0.0;0.0;0.0;0.0;0.0;0.0;7.0;4.8;2.3;20.7;82.8;997.1;1009.5;0.0;0.0;23.8;2;18.3;23.8
2001-07-26;7.0;26.4;16.9;19.6;16.9;11.6;0.0;0.0;7.4;2.8;0.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.2;0.0;0.0;0.0;0.0;0.0;0.0;7.0;6.6;2.9;21.5;93.9;998.7;1011.2;3.0;8.6;23.8;3;23.8;29.3
2001-07-27;7.0;24.8;17.7;19.6;17.8;15.2;0.0;0.0;5.4;4.4;0.0;0.0;0.0;0.0;1.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7;2.0;0.0;0.0;0.0;0.0;0.0;7.0;6.6;4.9;21.7;95.1;1000.5;1013.0;15.2;0.0;29.3;4;23.8;29.3
2001-08-06;8.0;21.3;12.1;16.9;11.0;0.0;0.0;0.0;13.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;8.0;4.9;3.1;14.1;74.8;1003.4;1016.1;0.0;0.0;25.6;0;21.9;18.3
2001-08-07;8.0;25.8;10.9;17.7;9.2;10.4;0.0;0.0;9.7;1.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.1;7.0;0.0;0.0;0.0;0.0;0.0;8.0;5.6;3.1;16.4;82.4;1000.1;1012.7;10.4;0.0;18.3;1;25.6;31.1
2001-08-08;8.0;26.5;12.2;20.7;11.4;0.4;0.0;0.0;10.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.4;0.0;0.0;0.0;0.0;0.0;0.0;8.0;4.8;2.9;18.6;77.5;999.5;1011.9;0.0;0.4;31.1;2;18.3;21.9
2001-08-09;8.0;26.4;17.0;21.4;16.8;0.0;0.0;0.0;10.7;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.0;5.5;2.9;18.6;74.6;1002.7;1015.2;0.0;0.0;21.9;3;31.1;27.4
2001-08-10;8.0;21.8;14.8;17.4;13.1;5.0;0.0;0.0;1.6;3.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8;7.0;0.0;0.0;0.0;0.0;0.0;8.0;6.0;3.0;18.0;90.9;1004.7;1017.3;5.0;0.0;27.4;4;21.9;14.6
2001-08-11;8.0;19.8;12.4;16.2;11.8;0.0;0.0;0.0;10.7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;8.0;6.1;3.5;14.1;77.6;1008.7;1021.4;0.0;0.0;14.6;5;27.4;14.6
2001-08-12;8.0;20.8;9.2;15.0;8.2;0.0;0.0;0.0;13.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;0.0;0.0;0.0;0.0;0.0;8.0;2.8;2.1;12.0;73.1;1008.8;1021.6;0.0;0.0;14.6;6;14.6;14.6
2001-08-16;8.0;28.5;16.4;22.7;14.7;0.0;0.0;0.0;13.7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;0.0;0.0;0.0;0.0;0.0;8.0;0.0;3.8;21.6;79.0;1007.6;1020.1;0.0;0.0;34.8;3;23.8;58.5
2001-08-17;8.0;30.9;17.5;24.2;16.7;0.0;0.0;0.0;13.1;0.0;0.0;0.0;0.0;0.0;1.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.3;0.0;0.0;0.0;0.0;0.0;8.0;0.9;2.8;21.8;75.1;1004.8;1017.1;0.0;0.0;58.5;4;34.8;58.5
2001-08-18;8.0;28.3;18.0;22.6;17.4;0.0;0.0;0.0;9.8;0.0;0.0;0.0;0.0;0.5;8.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.1;0.0;0.0;0.0;0.0;0.0;8.0;3.5;2.0;22.7;84.0;1004.3;1016.7;0.0;0.0;58.5;5;58.5;54.9
2001-08-19;8.0;30.2;18.2;24.3;16.2;0.0;0.0;0.0;13.2;0.0;0.0;0.0;0.0;0.0;1.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.5;0.0;0.0;0.0;0.0;0.0;8.0;0.4;2.8;19.9;68.4;1001.7;1014.0;0.0;0.0;54.9;6;58.5;65.8
2001-08-20;8.0;30.2;16.3;23.9;13.7;0.0;0.0;0.0;13.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.0;0.8;2.5;19.2;66.9;1000.4;1012.7;0.0;0.0;65.8;0;54.9;78.7
2001-08-21;8.0;30.4;16.7;23.1;15.2;0.0;0.0;0.0;11.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.0;2.1;2.4;19.3;69.6;1003.0;1015.4;0.0;0.0;78.7;1;65.8;60.4
2001-08-22;8.0;28.7;14.4;21.5;13.7;0.0;0.0;0.0;11.8;0.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7;2.3;0.0;0.0;0.0;0.0;0.0;8.0;2.0;1.9;19.7;78.4;1006.8;1019.3;0.0;0.0;60.4;2;78.7;20.1
2001-08-23;8.0;24.4;16.4;20.0;15.8;0.0;0.0;0.0;13.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.0;1.0;4.0;14.3;63.4;1009.7;1022.3;0.0;0.0;20.1;3;60.4;29.3
2001-08-24;8.0;25.6;12.0;18.8;9.5;0.0;0.0;0.0;12.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;8.0;1.4;2.0;14.3;67.9;1009.0;1021.7;0.0;0.0;29.3;4;20.1;31.1
2001-08-25;8.0;27.4;11.6;20.5;10.4;0.0;0.0;0.0;10.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.5;0.0;0.0;0.0;0.0;0.0;8.0;4.4;2.1;15.9;68.1;1007.0;1019.5;0.0;0.0;31.1;5;29.3;29.3
2001-08-26;8.0;27.2;13.7;20.4;11.5;0.0;0.0;0.0;11.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;8.0;1.8;1.4;15.7;68.0;1006.6;1019.2;0.0;0.0;29.3;6;31.1;47.6
2001-08-27;8.0;29.1;13.2;20.2;11.8;8.6;0.0;0.0;11.2;1.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8;0.0;1.6;6.0;0.0;0.0;0.0;0.0;0.0;8.0;4.5;5.3;17.5;77.0;998.8;1011.2;6.2;2.4;47.6;0;29.3;7.3
2001-08-28;8.0;17.4;11.5;13.4;10.6;9.4;0.0;0.0;5.8;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.0;5.0;6.0;12.3;80.3;996.4;1009.1;0.4;9.0;7.3;1;47.6;11
2001-08-29;8.0;18.1;10.4;13.2;10.1;0.2;0.0;0.0;6.2;4.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;8.0;5.9;4.9;12.3;82.5;996.0;1008.7;0.2;0.0;11;2;7.3;27.4
2001-08-30;8.0;20.6;8.7;14.5;7.7;0.0;0.0;0.0;11.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.6;0.0;0.0;0.0;0.0;0.0;8.0;1.3;2.0;12.2;76.5;1003.2;1016.0;0.0;0.0;27.4;3;11;34
2001-08-31;8.0;21.2;8.2;15.3;6.0;0.0;0.0;0.0;12.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.8;0.0;0.0;0.0;0.0;0.0;8.0;2.8;3.4;11.9;70.9;1001.8;1014.6;0.0;0.0;34;4;27.4;29.3
2001-09-01;9.0;21.0;9.2;14.7;6.8;4.6;0.0;0.0;7.6;2.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.0;5.3;3.0;13.4;81.1;997.4;1010.1;1.0;3.6;29.3;5;34;23.8
2001-09-02;9.0;15.8;12.9;14.0;13.1;4.2;0.0;0.0;3.0;10.6;0.0;0.0;0.0;0.0;8.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.0;7.9;3.4;15.3;95.9;996.3;1009.0;4.0;0.2;23.8;6;29.3;31.1
2001-09-03;9.0;18.4;9.6;14.2;9.0;0.0;0.0;0.0;8.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.0;6.4;3.1;14.4;88.6;999.4;1012.1;0.0;0.0;31.1;0;23.8;36.6
2001-09-04;9.0;21.2;13.9;17.8;13.2;0.0;0.0;0.0;8.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;9.0;7.4;3.0;16.6;82.3;996.4;1008.9;0.0;0.0;36.6;1;31.1;47.6
2001-09-05;9.0;18.8;13.9;16.1;13.2;2.0;0.0;0.0;0.3;4.1;0.0;0.0;0.0;0.0;9.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.5;0.0;0.0;0.0;0.0;0.0;9.0;7.5;1.5;17.2;94.3;995.2;1007.7;2.0;0.0;47.6;2;36.6;18.3
2001-09-06;9.0;19.1;14.7;15.8;13.5;0.0;0.0;0.0;6.5;0.0;0.0;0.0;0.0;0.0;4.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.0;7.5;3.6;16.2;90.4;995.4;1008.0;0.0;0.0;18.3;3;47.6;18.3
2001-09-07;9.0;17.8;11.9;14.5;11.3;0.0;0.0;0.0;6.5;0.0;0.0;0.0;0.0;0.0;0.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;9.0;5.6;4.4;14.1;86.0;994.2;1006.9;0.0;0.0;18.3;4;18.3;14.6
2001-09-08;9.0;15.8;7.8;11.9;6.5;4.6;0.0;0.0;4.5;5.3;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8;1.3;0.0;0.0;0.0;0.0;0.0;9.0;5.1;4.4;12.8;91.5;985.5;998.1;4.6;0.0;14.6;5;18.3;5.5
2001-09-09;9.0;14.4;8.8;10.8;8.1;1.8;0.0;0.0;6.3;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.0;5.5;6.1;9.8;76.4;985.2;997.9;0.0;1.8;5.5;6;14.6;9.1
2001-09-10;9.0;11.0;8.6;10.1;8.8;3.6;0.0;0.0;0.0;11.7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.0;7.6;8.3;11.4;91.9;985.3;998.0;2.6;1.0;9.1;0;5.5;12.8
2001-09-11;9.0;14.6;9.7;11.8;9.0;0.2;0.0;0.0;3.0;1.4;0.0;0.0;0.0;0.0;1.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.0;6.1;4.1;12.5;90.8;994.6;1007.4;0.2;0.0;12.8;1;9.1;23.8
2001-09-12;9.0;13.4;10.0;11.3;10.2;0.2;0.0;0.0;0.0;0.7;0.0;0.0;0.0;0.0;2.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;9.0;6.5;4.8;12.1;90.4;993.9;1006.6;0.2;0.0;23.8;2;12.8;16.5
2001-09-13;9.0;17.1;9.7;12.6;9.0;1.4;0.0;0.0;5.9;5.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.0;7.0;4.1;12.6;87.1;997.3;1010.1;0.2;1.2;16.5;3;23.8;25.6
2001-09-14;9.0;18.7;11.7;14.2;11.4;6.8;0.0;0.0;5.2;2.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.0;7.0;3.4;14.2;88.0;995.0;1007.6;2.0;4.8;25.6;4;16.5;22
2001-09-15;9.0;17.0;11.6;13.5;11.5;4.8;0.0;0.0;4.3;3.9;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.0;7.0;2.3;14.0;91.1;998.8;1011.6;0.0;4.8;22;5;25.6;27.4
2001-09-16;9.0;15.8;11.5;13.0;11.5;2.2;0.0;0.0;0.0;7.0;0.0;0.0;0.0;0.0;10.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.0;7.4;3.1;14.5;96.6;993.9;1006.6;2.2;0.0;27.4;6;22;18.3
2001-09-17;9.0;15.8;10.0;12.6;10.1;6.4;0.0;0.0;4.5;4.9;0.0;0.0;0.0;0.0;2.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.0;6.9;2.4;12.8;88.1;998.2;1011.0;0.0;6.4;18.3;0;27.4;14.6
2001-09-18;9.0;17.1;12.7;14.1;12.1;5.6;0.0;0.0;0.0;6.5;0.0;0.0;0.0;0.0;1.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.0;6.4;4.6;14.4;90.0;998.9;1011.6;1.0;4.6;14.6;1;18.3;49.4
2001-09-19;9.0;15.6;9.4;11.6;9.2;1.0;0.0;0.0;6.1;4.8;0.0;0.0;0.0;0.0;2.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.0;5.4;2.5;12.2;89.8;1008.1;1021.0;1.0;0.0;49.4;2;14.6;38.4
2001-09-20;9.0;18.0;6.7;12.0;4.5;0.0;0.0;0.0;7.4;0.0;0.0;0.0;0.0;4.9;2.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.0;4.5;3.0;12.2;88.6;1006.9;1019.8;0.0;0.0;38.4;3;49.4;40.3
2001-09-21;9.0;17.6;9.3;13.3;8.2;0.0;0.0;0.0;5.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.2;0.0;0.0;0.0;0.0;0.0;0.0;9.0;5.1;3.8;13.6;88.8;1003.6;1016.4;0.0;0.0;40.3;4;38.4;29.3
2001-09-22;9.0;17.9;11.0;13.6;10.4;0.8;0.0;0.0;6.9;1.6;0.0;0.0;0.0;0.0;2.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.3;0.0;0.0;0.0;0.0;0.0;9.0;5.9;2.8;13.3;86.4;1002.2;1015.0;0.2;0.6;29.3;5;40.3;45.7
2001-09-23;9.0;15.4;10.2;11.6;8.7;0.0;0.0;0.0;4.2;0.3;0.0;0.0;0.0;1.8;7.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.0;6.0;1.1;12.8;93.8;1000.8;1013.7;0.0;0.0;45.7;6;29.3;31.1
2001-09-24;9.0;15.4;7.6;11.4;6.4;0.0;0.0;0.0;2.9;0.0;0.0;0.0;0.0;0.0;1.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.0;5.0;3.5;12.4;91.9;999.9;1012.8;0.0;0.0;31.1;0;45.7;60.4
2001-09-25;9.0;11.9;7.6;9.0;7.6;0.0;0.0;0.0;1.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8;0.0;0.0;0.0;0.0;0.0;9.0;5.9;3.8;10.0;86.4;1004.3;1017.4;0.0;0.0;60.4;1;31.1;49.4
2001-09-26;9.0;12.9;1.8;7.3;-0.7;0.0;0.0;0.0;8.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;9.0;4.5;0.8;8.1;81.0;1008.9;1022.1;0.0;0.0;49.4;2;60.4;62.2
2001-09-27;9.0;10.1;4.4;7.1;3.4;11.8;0.0;0.0;1.5;0.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.0;0.0;0.0;0.0;0.0;0.0;9.0;6.8;2.1;8.4;83.8;1007.8;1020.9;0.0;11.8;62.2;3;49.4;47.6
2001-09-28;9.0;6.8;4.3;5.3;3.0;10.8;0.0;0.0;0.0;10.3;0.0;0.0;0.0;1.4;18.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.0;6.6;3.5;8.6;96.1;1001.6;1014.7;10.8;0.0;47.6;4;62.2;95.1
2001-09-29;9.0;14.3;-0.3;7.6;-0.9;0.0;0.0;0.0;8.3;0.0;0.0;0.0;0.0;3.1;11.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.0;2.8;1.6;9.9;92.9;1007.1;1020.2;0.0;0.0;95.1;5;47.6;29.3
2001-09-30;9.0;13.5;6.6;10.1;4.2;0.0;0.0;0.0;7.6;0.0;0.0;0.0;0.0;0.0;10.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.0;5.6;4.4;11.1;90.3;1007.3;1020.3;0.0;0.0;29.3;6;95.1;47.6
2001-10-01;10.0;18.6;9.0;13.7;8.8;1.8;0.0;0.0;5.6;1.9;0.0;0.0;0.0;0.0;7.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;7.5;3.9;14.1;89.6;1000.4;1013.2;0.0;1.8;47.6;0;29.3;36.6
2001-10-02;10.0;19.7;13.3;16.5;13.2;0.0;0.0;0.0;6.2;2.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;6.3;5.3;15.6;83.8;997.9;1010.5;0.0;0.0;36.6;1;47.6;49.4
2001-10-03;10.0;24.4;14.8;20.1;13.9;0.0;0.0;0.0;10.5;0.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;1.6;4.3;18.0;76.6;997.6;1010.0;0.0;0.0;49.4;2;36.6;40.3
2001-10-04;10.0;20.2;11.4;13.2;11.0;3.6;0.0;0.0;0.0;5.4;0.0;0.0;0.0;0.0;0.7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;7.3;1.8;14.6;95.8;1000.6;1013.4;3.6;0.0;40.3;3;49.4;53
2001-10-05;10.0;15.8;9.3;12.1;7.6;0.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;10.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;5.3;2.3;13.0;92.9;1003.8;1016.7;0.0;0.0;53;4;40.3;45.7
2001-10-06;10.0;16.2;7.1;11.2;5.3;0.0;0.0;0.0;7.2;0.0;0.0;0.0;0.0;3.1;1.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;4.0;2.4;11.9;89.8;1004.1;1017.0;0.0;0.0;45.7;5;53;58.5
2001-10-07;10.0;16.6;6.8;11.6;3.9;2.8;0.0;0.0;3.2;0.2;0.0;0.0;0.0;3.9;6.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3;0.0;0.0;0.0;0.0;0.0;10.0;4.8;3.1;13.0;94.6;1003.2;1016.1;0.0;2.8;58.5;6;45.7;71.3
2001-10-08;10.0;21.3;12.2;15.2;11.7;0.0;0.0;0.0;6.5;1.2;0.0;0.0;0.0;0.5;11.7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;5.6;2.4;15.9;92.3;1000.6;1013.3;0.0;0.0;71.3;0;58.5;43.9
2001-10-09;10.0;20.4;10.6;14.4;8.8;0.0;0.0;0.0;6.5;0.0;0.0;0.0;0.0;1.5;20.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;3.5;1.8;15.5;94.1;1003.8;1016.5;0.0;0.0;43.9;1;71.3;42.1
2001-10-10;10.0;18.1;9.4;13.9;8.1;0.4;0.0;0.0;5.6;0.0;0.0;0.0;0.0;0.0;8.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;4.5;2.8;13.4;85.3;1008.3;1021.2;0.0;0.4;42.1;2;43.9;20.1
2001-10-11;10.0;13.3;9.8;11.8;8.4;2.4;0.0;0.0;0.8;4.4;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.1;0.0;0.0;0.0;0.0;0.0;10.0;5.6;5.5;12.3;89.1;1009.0;1022.0;2.4;0.0;20.1;3;42.1;29.3
2001-10-12;10.0;14.6;7.4;10.9;7.1;0.0;0.0;0.0;5.2;0.0;0.0;0.0;0.0;0.0;8.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.8;0.0;0.0;0.0;0.0;0.0;10.0;4.8;3.3;12.2;93.5;1015.0;1028.1;0.0;0.0;29.3;4;20.1;45.7
2001-10-13;10.0;17.8;6.3;13.3;5.0;0.0;0.0;0.0;7.6;0.0;0.0;0.0;0.0;1.3;1.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.7;0.0;0.0;0.0;0.0;0.0;10.0;3.9;2.8;13.5;88.9;1011.9;1024.8;0.0;0.0;45.7;5;29.3;75
2001-10-14;10.0;20.7;5.5;12.8;4.9;0.0;0.0;0.0;8.1;0.0;0.0;0.0;0.0;0.8;8.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.1;0.0;0.0;0.0;0.0;0.0;10.0;3.5;1.8;12.5;86.0;1010.1;1023.0;0.0;0.0;75;6;45.7;60.4
2001-10-15;10.0;16.7;7.5;11.4;5.8;0.0;0.0;0.0;4.3;0.0;0.0;0.0;0.0;4.8;6.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;2.9;2.1;12.7;94.6;1009.6;1022.5;0.0;0.0;60.4;0;75;47.6
2001-10-16;10.0;15.7;5.5;10.5;3.9;0.0;0.0;0.0;5.9;0.0;0.0;0.0;0.0;0.0;20.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;0.0;0.0;0.0;0.0;0.0;10.0;3.4;3.3;12.0;94.3;1013.8;1026.9;0.0;0.0;47.6;1;60.4;53
