;PM10;Miesiąc;Maksymalna temperatura dobowa;Minimalna temperatura dobowa;Średnia temperatura dobowa;Temperatura minimalna przy gruncie;Suma dobowa opadu;Rodzaj opadu;Wysokość pokrywy śnieżnej;Równoważnik wodny śniegu;Usłonecznienie;Czas trwania opadu deszczu;Czas trwania opadu śniegu;Czas trwania opadu deszczu ze śniegiem;Czas trwania gradu;Czas trwania mgły;Czas trwania zamglenia;Czas trwania sadzi;Czas trwania gołoledzi;Czas trwania zamieci śnieżnej niskiej;Czas trwania zamieci śnieżnej wysokiej;Czas trwania zmętnienia;Czas trwania wiatru >=10m/s;Czas trwania wiatru >15m/s;Czas trwania burzy;Czas trwania rosy;Czas trwania szronu;Wystąpienie pokrywy śnieżnej;Wystąpienie błyskawicy;Stan gruntu Z/R;Izoterma dolna;Izoterma górna;Aktynometria;Miesiąc.1;Średnie dobowe zachmurzenie ogólne;Średnia dobowa prędkość wiatru;Średnia dobowa temperatura;Średnia dobowe ciśnienie pary wodnej;Średnia dobowa wilgotność względna;Średnia dobowe ciśnienie na poziomie stacji;Średnie dobowe ciśnienie na pozimie morza;Suma opadu dzień;Suma opadu noc;Weekday
2001-12-01;20.1;12.0;-1.8;-3.7;-2.8;-3.3;0.0;;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;;0.0;0.0;0.0;12.0;7.5;3.9;-2.8;4.5;91.1;1018.3;1032.1;0.0;0.0;5.0
2001-12-02;27.4;12.0;-0.2;-2.6;-1.2;-2.2;0.0;S;1.0;0.0;0.0;0.0;0.3;0.0;0.0;0.0;14.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;;0.0;0.0;0.0;12.0;7.9;3.9;-1.2;5.2;92.6;1020.7;1034.4;0.0;0.0;6.0
2001-12-03;21.9;12.0;0.7;-3.6;-1.8;-3.8;0.0;;1.0;0.0;0.4;0.0;0.0;0.0;0.0;0.0;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;;0.0;0.0;0.0;12.0;7.3;5.1;-1.8;5.0;92.3;1020.7;1034.5;0.0;0.0;0.0
2001-12-04;16.5;12.0;-3.6;-7.3;-5.5;-7.3;0.0;S;1.0;0.0;0.0;0.0;3.7;0.0;0.0;0.0;0.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;;0.0;0.0;0.0;12.0;7.4;6.6;-5.5;3.5;87.0;1015.0;1028.8;0.0;0.0;1.0
2001-12-05;58.5;12.0;-3.1;-5.8;-4.0;-6.1;0.6;S;1.0;0.0;0.0;2.5;0.8;0.0;0.0;0.0;17.1;0.0;4.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;;0.0;0.0;0.0;12.0;7.9;5.0;-4.0;4.2;92.6;1009.7;1023.4;0.0;0.6;2.0
2001-12-06;45.7;12.0;-2.3;-6.1;-3.8;-5.7;0.4;S;1.0;0.0;0.0;0.0;9.9;0.0;0.0;3.0;15.4;0.0;8.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;;0.0;0.0;0.0;12.0;8.0;4.4;-3.8;4.4;94.9;1010.6;1024.3;0.4;0.0;3.0
2001-12-07;65.8;12.0;-6.0;-12.2;-9.3;-13.0;0.0;;1.0;0.0;6.4;0.0;0.0;0.0;0.0;0.0;9.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;;0.0;0.0;0.0;12.0;2.9;2.4;-9.3;2.7;87.5;1025.3;1039.5;0.0;0.0;4.0
2001-12-08;54.9;12.0;-4.8;-11.7;-9.1;-13.0;0.0;S;1.0;0.0;5.3;0.0;0.0;0.0;0.0;0.0;10.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;;0.0;0.0;0.0;12.0;1.0;1.5;-9.1;2.7;87.6;1030.9;1045.2;0.0;0.0;5.0
2001-12-09;95.1;12.0;-6.3;-12.7;-9.1;-14.1;0.8;S;1.0;0.0;0.0;0.0;3.7;0.0;0.0;0.0;24.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;;0.0;0.0;0.0;12.0;4.4;2.1;-9.1;2.9;92.0;1030.8;1045.1;0.0;0.8;6.0
2001-12-10;47.6;12.0;-1.0;-7.0;-2.4;-6.6;0.8;S;3.0;0.0;0.0;0.7;14.7;0.0;0.0;6.0;18.0;0.0;2.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;;0.0;0.0;0.0;12.0;8.0;4.3;-2.4;5.0;97.6;1021.9;1035.7;0.8;0.0;0.0
2001-12-11;84.1;12.0;-0.4;-1.5;-1.2;-1.9;2.2;S;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;;0.0;0.0;0.0;12.0;7.8;2.3;-1.2;5.2;92.0;1017.5;1031.2;0.0;2.2;1.0
2001-12-12;73.2;12.0;-0.5;-10.3;-4.7;-8.7;0.0;S;7.0;1.4;0.0;0.0;9.6;0.0;0.0;0.0;9.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;;0.0;0.0;0.0;12.0;6.6;4.4;-4.7;4.0;87.8;1012.5;1026.3;0.0;0.0;2.0
2001-12-13;67.7;12.0;-10.3;-16.9;-14.1;-15.7;0.4;S;7.0;0.0;3.9;0.0;3.6;0.0;0.0;0.0;5.7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;;0.0;0.0;0.0;12.0;4.5;4.1;-14.1;1.7;82.3;1023.8;1038.3;0.0;0.4;3.0
2001-12-14;42.1;12.0;-7.6;-13.8;-10.5;-13.3;0.0;S;8.0;0.0;1.3;0.0;13.4;0.0;0.0;0.0;24.0;0.0;0.0;0.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;;0.0;0.0;0.0;12.0;7.6;3.8;-10.5;2.5;88.3;1024.8;1039.1;0.0;0.0;4.0
2001-12-15;14.6;12.0;-2.1;-7.7;-3.3;-7.6;0.2;S;8.0;1.1;0.0;0.0;12.4;0.0;0.0;0.0;7.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;;0.0;0.0;0.0;12.0;7.4;3.8;-3.3;4.3;89.5;1018.0;1031.8;0.0;0.2;5.0
2001-12-16;16.5;12.0;-2.6;-8.0;-5.3;-13.4;0.2;S;9.0;0.0;3.0;0.0;6.2;0.0;0.0;0.0;1.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;;0.0;0.0;0.0;12.0;6.8;3.8;-5.3;3.5;82.6;1016.7;1030.6;0.2;0.0;6.0
2001-12-17;36.6;12.0;-2.2;-14.6;-7.5;-15.4;0.0;S;9.0;0.0;0.0;0.4;5.7;0.0;0.0;4.4;19.6;6.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;;0.0;0.0;0.0;12.0;7.1;1.6;-7.5;3.6;95.6;1014.8;1028.8;0.0;0.0;0.0
2001-12-18;36.6;12.0;0.6;-2.9;-0.1;-5.0;1.1;S;9.0;0.0;1.5;0.6;3.5;0.4;0.0;1.1;16.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;;0.0;0.0;0.0;12.0;6.9;4.5;-0.1;5.9;97.8;1011.8;1025.3;1.0;0.1;1.0
2001-12-19;31.1;12.0;2.4;-0.8;0.7;-0.7;1.5;S;6.0;0.0;0.0;0.0;6.7;3.9;0.0;0.0;15.1;0.0;0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.0;0.0;1.0;0.0;;0.0;0.0;0.0;12.0;8.0;6.5;0.7;6.1;95.1;1000.6;1014.0;0.0;1.5;2.0
2001-12-20;31.1;12.0;2.5;-5.4;-2.5;-6.3;0.1;S;5.0;2.6;0.2;0.0;5.2;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.0;1.0;0.0;;0.0;0.0;0.0;12.0;5.8;6.4;-2.5;4.5;87.0;997.5;1011.0;0.1;0.0;3.0
2001-12-21;60.4;12.0;-2.2;-10.3;-5.8;-10.8;0.8;S;5.0;0.0;0.0;0.0;12.4;0.0;0.0;0.0;0.0;0.0;0.0;15.8;0.0;0.0;12.6;0.0;0.0;0.0;0.0;1.0;0.0;;0.0;0.0;0.0;12.0;5.6;8.3;-5.8;3.5;85.6;990.2;1003.7;0.5;0.3;4.0
2001-12-22;67.7;12.0;0.1;-6.6;-3.6;-7.0;0.4;S;8.0;2.3;0.3;0.0;5.0;0.0;0.0;0.4;4.7;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;;0.0;0.0;0.0;12.0;5.8;4.4;-3.6;4.5;93.0;985.7;999.1;0.2;0.2;5.0
2001-12-23;34.8;12.0;-5.9;-12.4;-8.6;-11.2;1.9;S;9.0;0.0;0.0;0.0;11.7;0.0;0.0;0.0;17.7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;;0.0;0.0;0.0;12.0;6.6;3.9;-8.6;3.1;93.1;993.8;1007.5;1.7;0.2;6.0
2001-12-24;40.2;12.0;-4.1;-13.0;-7.1;-12.9;1.2;S;17.0;1.9;0.0;0.0;18.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;;0.0;0.0;0.0;12.0;7.8;4.0;-7.1;3.2;88.1;992.5;1006.2;0.6;0.6;0.0
2001-12-25;20.1;12.0;2.6;-4.9;-0.8;-4.4;1.2;S;23.0;1.8;0.0;0.0;12.6;0.0;0.0;0.0;10.1;0.0;0.0;5.8;0.0;0.0;3.6;0.0;0.0;0.0;0.0;1.0;0.0;;0.0;0.0;0.0;12.0;7.8;8.4;-0.8;5.3;90.1;978.7;991.9;1.2;0.0;1.0
2001-12-26;12.8;12.0;2.8;-0.1;1.4;-0.8;0.2;S;15.0;0.0;0.0;0.0;2.5;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;;0.0;0.0;0.0;12.0;6.1;4.6;1.4;5.8;86.6;982.6;995.7;0.0;0.2;2.0
2001-12-27;29.3;12.0;1.3;-1.3;-0.6;-2.5;0.0;S;10.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;;0.0;0.0;0.0;12.0;6.0;3.4;-0.6;5.4;92.4;993.6;1006.9;0.0;0.0;3.0
2001-12-28;40.2;12.0;0.3;-5.9;-2.3;-7.6;3.8;S;8.0;0.0;0.0;0.0;7.4;0.0;0.0;0.0;4.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;;0.0;0.0;0.0;12.0;6.8;5.6;-2.3;4.8;92.4;986.7;1000.0;0.0;3.8;4.0
2001-12-29;49.4;12.0;1.9;-0.6;0.7;-0.8;0.9;S;11.0;0.0;0.0;0.0;6.2;2.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.8;0.0;0.0;0.0;0.0;1.0;0.0;;0.0;0.0;0.0;12.0;7.1;7.3;0.7;5.5;85.1;976.8;989.8;0.9;0.0;5.0
2001-12-30;27.4;12.0;0.3;-2.8;-1.9;-3.1;0.2;S;13.0;1.9;0.0;0.0;6.9;0.0;0.0;0.0;0.0;0.0;0.0;0.9;0.0;0.0;4.5;0.0;0.0;0.0;0.0;1.0;0.0;;0.0;0.0;0.0;12.0;7.6;7.3;-1.9;4.6;86.4;979.9;993.1;0.1;0.1;6.0
2001-12-31;11;12.0;-1.4;-6.9;-4.8;-6.2;0.0;S;13.0;1.6;0.5;0.0;3.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;;0.0;0.0;0.0;12.0;5.4;4.0;-4.8;3.8;88.6;999.6;1013.3;0.0;0.0;0.0
2002-01-01;12.8;1.0;-3.4;-9.8;-6.1;-7.8;4.8;S;15.0;0.0;3.8;0.0;8.2;0.0;0.0;0.0;4.2;0.0;0.0;6.4;0.0;0.0;0.1;0.0;0.0;0.0;0.0;1.0;0.0;;0.0;0.0;0.0;1.0;5.0;6.5;-6.1;3.6;90.6;1007.9;1021.7;0.3;4.5;1.0
2002-01-02;20.1;1.0;1.0;-10.1;-4.4;-10.0;0.8;S;17.0;0.0;0.0;0.0;12.3;0.2;0.0;0.0;2.9;0.0;0.0;13.7;2.2;0.0;12.1;0.7;0.0;0.0;0.0;1.0;0.0;;0.0;0.0;0.0;1.0;7.3;10.9;-4.4;4.1;85.3;999.4;1013.0;0.8;0.0;2.0
2002-01-03;21.9;1.0;-9.6;-17.2;-15.9;-19.3;0.0;;20.0;0.0;5.3;0.0;0.0;0.0;0.0;0.0;3.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;;0.0;0.0;0.0;1.0;1.9;4.0;-15.9;1.5;80.9;1024.8;1039.4;0.0;0.0;3.0
2002-01-04;65.8;1.0;-10.2;-20.6;-14.3;-21.0;0.0;S;20.0;0.0;2.5;0.0;0.0;0.0;0.0;0.0;18.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;;0.0;0.0;0.0;1.0;3.8;2.4;-14.3;1.7;81.1;1024.6;1039.1;0.0;0.0;4.0
2002-01-05;107.9;1.0;-5.0;-12.7;-7.5;-13.2;0.0;S;20.0;2.2;0.0;0.0;1.5;0.0;0.0;0.6;20.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;;0.0;0.0;0.0;1.0;7.0;4.4;-7.5;3.2;89.8;1017.9;1031.9;0.0;0.0;5.0
2002-01-06;34.8;1.0;0.3;-8.3;-3.0;-9.5;1.0;S;19.0;0.0;0.0;7.2;0.0;3.1;0.0;0.4;17.1;0.0;10.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;;0.0;0.0;0.0;1.0;6.8;5.8;-3.0;4.6;88.8;1010.7;1024.4;0.5;0.5;6.0
2002-01-07;76.8;1.0;1.2;0.1;0.5;-0.2;0.0;S;17.0;0.0;0.0;3.9;0.0;0.0;0.0;0.0;10.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;;0.0;0.0;0.0;1.0;8.0;2.3;0.5;6.0;95.8;1014.6;1028.2;0.0;0.0;0.0
2002-01-08;27.4;1.0;0.3;-0.6;-0.1;-0.5;0.0;W;15.0;0.0;0.0;5.6;1.0;1.3;0.0;4.2;17.4;0.0;4.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;;0.0;0.0;0.0;1.0;8.0;4.3;-0.1;6.0;98.6;1018.9;1032.6;0.0;0.0;1.0
2002-01-09;29.3;1.0;0.5;-0.5;0.1;-0.3;0.0;W;13.0;0.0;0.0;7.4;0.0;0.0;0.0;0.0;24.0;0.0;8.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;;0.0;0.0;0.0;1.0;7.8;5.1;0.1;6.0;97.6;1022.1;1035.8;0.0;0.0;2.0
2002-01-10;40.2;1.0;0.1;-2.5;-1.1;-2.0;0.2;W;13.0;3.0;0.0;3.7;0.0;0.0;0.0;0.0;24.0;0.0;6.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;;0.0;0.0;0.0;1.0;8.0;3.5;-1.1;5.5;97.3;1022.8;1036.6;0.0;0.2;3.0
2002-01-11;23.8;1.0;-2.2;-4.0;-3.4;-3.3;0.0;S;12.0;0.0;0.0;7.7;0.5;0.0;0.0;0.0;24.0;0.0;23.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;;0.0;0.0;0.0;1.0;8.0;2.6;-3.4;4.7;97.4;1020.5;1034.4;0.0;0.0;4.0
2002-01-12;100.6;1.0;-2.2;-5.6;-3.7;-4.5;0.0;S;12.0;0.0;0.1;0.0;0.3;0.0;0.0;1.5;22.5;0.0;8.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;;0.0;0.0;0.0;1.0;8.0;2.0;-3.7;4.6;96.9;1018.9;1032.7;0.0;0.0;5.0
2002-01-13;32.9;1.0;-0.3;-2.3;-0.9;-2.2;0.0;;12.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;12.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;;0.0;0.0;0.0;1.0;8.0;1.4;-0.9;5.2;91.3;1021.4;1035.1;0.0;0.0;6.0
2002-01-14;80.5;1.0;-0.6;-3.5;-2.6;-3.1;0.0;;12.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;15.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;;0.0;0.0;0.0;1.0;7.5;1.5;-2.6;4.5;89.4;1019.8;1033.6;0.0;0.0;0.0
2002-01-15;34.8;1.0;-3.5;-5.1;-4.5;-4.1;0.0;S;11.0;2.7;0.0;0.0;0.0;0.0;0.0;0.0;24.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;;0.0;0.0;0.0;1.0;8.0;3.0;-4.5;4.2;96.4;1014.7;1028.6;0.0;0.0;1.0
2002-01-16;122.6;1.0;-4.0;-5.6;-5.0;-4.3;0.0;S;11.0;0.0;0.0;0.0;3.1;0.0;0.0;0.0;24.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;;0.0;0.0;0.0;1.0;8.0;2.5;-5.0;4.1;97.0;1010.5;1024.3;0.0;0.0;2.0
2002-01-17;64;1.0;-3.8;-7.0;-5.2;-6.0;0.0;;11.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;24.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;;0.0;0.0;0.0;1.0;8.0;2.4;-5.2;4.0;96.6;1012.0;1025.9;0.0;0.0;3.0
2002-01-18;87.8;1.0;-2.6;-5.0;-3.7;-4.3;0.5;S;11.0;0.0;0.0;0.0;5.9;0.0;0.0;0.0;19.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;;0.0;0.0;0.0;1.0;8.0;3.4;-3.7;4.3;92.8;1010.5;1024.3;0.0;0.5;4.0
2002-01-19;54.9;1.0;0.3;-5.6;-1.8;-4.9;0.5;S;11.0;0.0;0.0;0.0;6.4;0.0;0.0;0.0;18.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;;0.0;0.0;0.0;1.0;7.8;3.4;-1.8;4.9;91.8;1003.8;1017.3;0.0;0.5;5.0
2002-01-20;58.5;1.0;2.6;-0.9;2.1;-1.1;5.0;S;11.0;3.2;0.0;0.3;0.0;1.1;0.0;0.0;15.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;;0.0;0.0;0.0;1.0;7.9;5.3;2.1;6.6;93.1;999.7;1013.0;0.0;5.0;6.0
2002-01-21;23.8;1.0;3.7;0.9;2.9;0.5;3.2;W;7.0;3.9;0.0;13.4;0.0;0.5;0.0;0.0;3.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;;0.0;0.0;0.0;1.0;7.6;6.9;2.9;7.2;95.5;989.8;1002.9;2.4;0.8;0.0
2002-01-22;36.6;1.0;6.0;2.9;4.4;1.7;0.2;W;0.0;0.0;0.3;6.1;0.0;0.0;0.0;1.5;15.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;1.0;6.6;3.5;4.4;8.1;96.9;994.5;1007.6;0.2;0.0;1.0
2002-01-23;29.3;1.0;7.9;3.1;5.0;1.5;0.0;;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;1.0;5.3;5.0;5.0;7.1;81.6;995.1;1008.2;0.0;0.0;2.0
2002-01-24;45.7;1.0;7.1;1.0;4.4;-1.2;0.6;W;0.0;0.0;0.0;2.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;1.0;6.4;5.1;4.4;6.9;83.0;990.3;1003.4;0.0;0.6;3.0
2002-01-25;21.9;1.0;8.0;-0.8;3.7;-0.6;1.0;S;0.0;0.0;3.3;1.3;1.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.7;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;1.0;6.3;8.9;3.7;6.5;80.5;993.2;1006.3;1.0;0.0;4.0
2002-01-26;40.2;1.0;8.0;-0.7;3.7;-0.9;3.0;W;2.0;0.0;0.0;2.4;1.4;0.4;0.0;0.0;2.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;;0.0;0.0;0.0;1.0;7.3;6.3;3.7;6.7;83.6;997.7;1010.9;2.4;0.6;5.0
2002-01-27;12.8;1.0;8.2;5.3;7.0;4.7;6.8;W;0.0;0.0;0.0;12.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.5;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;1.0;7.6;8.8;7.0;8.5;84.9;986.8;999.7;6.2;0.6;6.0
2002-01-28;11;1.0;11.3;2.7;6.3;2.2;7.8;W;0.0;0.0;0.2;8.3;0.0;0.0;0.0;0.0;2.9;0.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;1.0;7.1;6.8;6.3;8.5;87.6;996.2;1009.3;1.6;6.2;0.0
2002-01-29;16.5;1.0;11.3;5.3;8.5;4.9;1.8;W;0.0;0.0;1.6;5.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;18.6;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;1.0;6.8;11.0;8.5;8.5;76.4;997.4;1010.3;0.2;1.6;1.0
2002-01-30;32.9;1.0;10.2;5.0;6.8;2.5;0.0;;0.0;0.0;3.6;0.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.8;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;1.0;5.5;6.3;6.8;8.1;81.9;1003.5;1016.6;0.0;0.0;2.0
2002-01-31;29.3;1.0;12.4;0.5;7.1;-0.8;1.0;W;0.0;0.0;1.2;1.7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.2;0.4;1.1;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;1.0;6.9;5.8;7.1;8.0;80.8;997.6;1010.6;1.0;0.0;3.0
2002-02-01;50.9;2.0;9.7;4.2;7.2;3.5;0.0;;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;2.0;6.5;6.3;7.2;7.8;77.1;1006.0;1019.1;0.0;0.0;4.0
2002-02-02;32.9;2.0;12.4;5.7;8.7;4.0;0.0;;0.0;0.0;2.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;2.0;5.0;3.4;8.7;8.9;79.3;1014.2;1027.3;0.0;0.0;5.0
2002-02-03;65.8;2.0;13.4;0.4;5.8;-2.3;0.0;;0.0;0.0;7.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.0;0.0;0.0;0.0;;0.0;0.0;0.0;2.0;2.9;3.3;5.8;7.9;86.0;1013.7;1027.0;0.0;0.0;6.0
2002-02-04;45.8;2.0;11.9;-1.6;5.5;-3.0;0.0;;0.0;0.0;7.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.0;0.0;0.0;;0.0;0.0;0.0;2.0;3.8;3.6;5.5;7.2;80.5;1007.0;1020.2;0.0;0.0;0.0
2002-02-05;122.6;2.0;12.2;-2.9;4.6;-4.3;0.0;;0.0;0.0;6.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.3;0.0;0.0;;0.0;0.0;0.0;2.0;2.5;3.6;4.6;6.4;76.9;1002.7;1015.9;0.0;0.0;1.0
2002-02-06;67.7;2.0;10.5;-0.4;5.2;-1.3;0.0;;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;6.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;2.0;5.8;1.9;5.2;6.9;78.9;993.1;1006.1;0.0;0.0;2.0
2002-02-07;104.3;2.0;9.0;2.6;6.4;0.3;0.0;;0.0;0.0;1.9;0.0;0.0;0.0;0.0;0.0;9.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;2.0;6.8;3.6;6.4;7.9;82.4;1001.2;1014.3;0.0;0.0;3.0
2002-02-08;25.6;2.0;6.5;4.0;5.1;4.0;2.8;W;0.0;0.0;0.0;7.6;0.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;2.0;7.6;5.1;5.1;7.8;88.4;1000.5;1013.6;2.6;0.2;4.0
2002-02-09;21.9;2.0;8.9;4.9;7.1;4.5;6.0;W;0.0;0.0;0.0;5.8;0.0;0.0;0.0;0.0;6.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;2.0;7.8;5.8;7.1;9.3;91.5;995.2;1008.2;1.2;4.8;5.0
2002-02-10;14.6;2.0;9.5;4.1;6.9;4.4;1.8;W;0.0;0.0;0.6;8.7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;2.0;7.4;6.0;6.9;8.8;88.4;988.5;1001.4;0.4;1.4;6.0
2002-02-11;9.1;2.0;7.3;3.5;6.2;3.3;9.0;W;0.0;0.0;0.0;16.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;2.0;7.5;6.1;6.2;8.7;91.1;990.8;1003.8;3.0;6.0;0.0
